"PlaceID","Alias"
"1055","Sharaim"
"1056","Shaaraim"
"1057","Shahazimah"
"1057","Shahazumah"
"1058","Shalisha"
"1058","Shalishah"
"1059","Shallecheth"
"1060","Shamir"
"1061","Shamir"
"1062","Saphir"
"1062","Shaphir"
"1063","Saron"
"1063","Sharon"
"1064","Sharon"
"1065","Sharuhen"
"1066","Kiriathaim"
"1066","Shaveh"
"1066","Shaveh-kiriathaim"
"1067","Sheba"
"1068","Shebarim"
"1069","Shechem"
"1069","Sichem"
"1070","Gate"
"1070","market"
"1071","Shema"
"1072","Shen"
"1073","Shepham"
"1074","country"
"1074","Shephelah"
"1074","trees"
"1075","Shebah"
"1075","Shibah"
"1076","Shihor"
"1076","Sihor"
"1077","Shihor-libnath"
"1078","Shicron"
"1078","Shikkeron"
"1079","Shilhim"
"1080","Shiloah"
"1081","Shiloh"
"1082","Shimron"
"1083","Shimron-meron"
"1084","Babylonish"
"1084","Shinar"
"1085","Shion"
"1086","Shittim"
"1087","Shoa"
"1088","Shual"
"1089","Shunem"
"1090","Shur"
"1091","Shibmah"
"1091","Sibmah"
"1092","Sibraim"
"1093","Sidon"
"1093","Zidon"
"1094","Sidon"
"1094","Zidon"
"1095","Silla"
"1096","Siloam"
"1097","Sin"
"1098","Sinai"
"1099","Siphmoth"
"1100","Sirah"
"1101","field"
"1101","Sirion"
"1102","Sitnah"
"1103","Smyrna"
"1104","Shoco"
"1104","Soco"
"1105","Socoh"
"1106","Socoh"
"1107","Sodom"
"1107","Sodoma"
"1108","Solomon's"
"1109","porch"
"1109","Solomon's"
"1109","Solomon's Portico"
"1110","South"
"1111","Spain"
"1112","Straight"
"1113","Succoth"
"1114","Succoth"
"1115","plain"
"1115","Suph"
"1116","Suphah"
"1117","Sur"
"1118","Shushan"
"1118","Susa"
"1118","Susanchites"
"1119","Sychar"
"1120","Sinim"
"1120","Syene"
"1121","Syracuse"
"1122","Syria"
"1122","Syrians"
"1123","quicksands"
"1123","Syrtis"
"1124","Taanach"
"1124","Tanach"
"1125","Taanath-shiloh"
"1126","Tabbath"
"1127","Taberah"
"1128","Tabor"
"1129","Tabor"
"1130","Tabor"
"1131","Tadmor"
"1132","Tahath"
"1133","Tahpanhes"
"1134","Tadmor"
"1134","Tamar"
"1135","Tamar"
"1136","Tappuah"
"1137","Tappuah"
"1138","Taralah"
"1139","Tarshish"
"1139","Tharshish"
"1140","Tarsus"
"1141","Tehaphnehes"
"1142","Tekoa"
"1142","Tekoah"
"1143","Tel-abib"
"1144","Telaim"
"1145","Telassar"
"1145","Thelasar"
"1146","Telem"
"1147","Tel-haresha"
"1147","Tel-harsa"
"1147","Tel-harsha"
"1148","Tel-melah"
"1149","Tema"
"1150","Teman"
"1151","Tarah"
"1151","Terah"
"1152","There"
"1153","Place"
"1154","Calvary"
"1154","Skull"
"1155","Pavement"
"1156","No"
"1156","Thebes"
"1157","Thebez"
"1158","Thessalonica"
"1159","taverns"
"1159","Three Taverns"
"1160","Thyatira"
"1161","Tiberias"
"1162","Tibhath"
"1163","Hiddekel"
"1163","Tigris"
"1164","Timnah"
"1164","Timnath"
"1165","Timnah"
"1166","Timnath-heres"
"1167","Timnath-serah"
"1168","Tiphsah"
"1169","Tiphsah"
"1170","Tirzah"
"1171","Tishbe"
"1171","Tishbite"
"1172","Tob"
"1173","Tochen"
"1174","Tolad"
"1175","Tophel"
"1176","Tophet"
"1176","Topheth"
"1177","Hananeel"
"1177","Tower"
"1177","Tower of Hananel"
"1178","Shechem"
"1179","Tower"
"1180","Tower"
"1181","Trachonitis"
"1182","Troas"
"1183","Tubal"
"1184","Tyre"
"1184","Tyrus"
"1185","Ulai"
"1186","Ummah"
"1187","Uphaz"
"1188","Beth-horon"
"1188","Upper Beth-horon"
"1189","Ur"
"1190","Uz"
"1191","Uzal"
"1192","Uzza"
"1193","Uzzen-sheerah"
"1193","Uzzen-sherah"
"1194","Succoth"
"1194","Vale of Succoth"
"1194","ValeSuccoth"
"1195","Gate"
"1195","port"
"1196","Achor"
"1197","Aijalon"
"1197","Ajalon"
"1198","Aven"
"1199","Baca"
"1200","Beracah"
"1200","Berachah"
"1200","Valley of Beracah"
"1201","Elah"
"1202","Eshcol"
"1203","Gerar"
"1204","Gibeon"
"1205","Hamon-gog"
"1206","Hebron"
"1207","Hinnom"
"1208","Iphtahel"
"1208","Jiphthah-el"
"1208","Valley of Iphtahel"
"1209","Jehoshaphat"
"1210","Jericho"
"1211","Jezreel"
"1212","Lebanon"
"1213","Mizpeh"
"1214","Rephaim"
"1214","valley"
"1215","Salt"
"1216","Shaveh"
"1217","Shittim"
"1218","Siddim"
"1219","Slaughter"
"1220","Sorek"
"1221","Succoth"
"1222","Zeboim"
"1223","Zephathah"
"1224","Zared"
"1224","Zered"
"1225","Arnon"
"1226","Hinnom"
"1226","SonHinnom"
"1227","passengers"
"1227","Travelers"
"1227","valley"
"1227","Valley of the passengers"
"1227","Valley of the travelers"
"1228","Red"
"1228","sea"
"1228","Waheb"
"1229","Field"
"1230","Gate"
"1231","Way"
"1232","Rocks"
"1233","Iron"
"1233","Yiron"
"1234","Zaanan"
"1235","Zaanaim"
"1235","Zaanannim"
"1236","Zair"
"1237","Salmon"
"1237","Zalmon"
"1238","Zalmonah"
"1239","Zanoah"
"1240","Zanoah"
"1241","northward"
"1241","Zaphon"
"1242","Sarepta"
"1242","Zarephath"
"1243","Zaretan"
"1243","Zarethan"
"1243","Zartanah"
"1244","Zeboiim"
"1244","Zeboim"
"1245","Zeboim"
"1246","Zedad"
"1247","Zela"
"1247","Zelah"
"1248","Zelzah"
"1249","Zemaraim"
"1250","Zenan"
"1251","Zephath"
"1252","Zer"
"1253","Zered"
"1254","Zereda"
"1254","Zeredah"
"1255","Zeredah"
"1255","Zeredathah"
"1256","Zererah"
"1256","Zererath"
"1257","Zareth-shahar"
"1257","Zereth-shahar"
"1258","Ziddim"
"1259","Ziklag"
"1260","Zimri"
"1261","Zin"
"1262","Zin"
"1263","Sion"
"1263","Zion"
"1264","Zion's"
"1265","Zior"
"1266","Ziph"
"1267","Ziph"
"1268","Ziphron"
"1269","Ziz"
"1270","Zoan"
"1271","Zoar"
"1272","Zoba"
"1272","Zobah"
"1273","Hamath"
"1273","Zobah"
"1273","Zobah-Hamath"
"1274","Zophim"
"1275","Zorah"
"1275","Zoreah"
"1276","Zuph"
